customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Churn_flag,TenureGroup,NumServices,AutoPay,AvgMonthlySpend
3410-MHHUM,Female,,Yes,Yes,44,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,No,Electronic check,94.4,4295.35,No,0,25-48 Months,4,0,97.62
0568-ONFPC,Male,,Yes,Yes,5,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),25.9,135.0,Yes,1,0-6 Months,1,1,27.0
0733-VUNUW,Male,,No,No,24,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),55.65,1400.55,Yes,1,13-24 Months,2,1,58.36
4550-EVXNY,Female,,No,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.65,69.65,Yes,1,0-6 Months,1,0,69.65
2122-YWVYA,Female,,No,No,18,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.4,1380.4,No,0,13-24 Months,2,0,76.69
2968-SSGAA,Female,,No,No,10,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.6,1060.2,Yes,1,7-12 Months,4,0,106.02
2296-DKZFP,Female,,Yes,No,65,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),71.0,4386.2,No,0,49-72 Months,5,1,67.48
4844-JJWUY,Female,,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,86.0,86.0,Yes,1,0-6 Months,3,0,86.0
6777-TGHTM,Female,,No,No,53,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),106.95,5785.5,Yes,1,49-72 Months,5,1,109.16
8909-BOLNL,Male,,No,No,3,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,21.2,52.05,No,0,0-6 Months,1,0,17.35
6603-YRDCJ,Male,,Yes,No,33,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Mailed check,61.05,2018.4,No,0,25-48 Months,4,0,61.16
3538-WZPHD,Male,,No,No,3,No,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,29.6,79.45,Yes,1,0-6 Months,1,0,26.48
3229-USWAR,Female,,No,No,34,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),79.95,2727.3,No,0,25-48 Months,6,1,80.21
2138-VFAPZ,Female,,Yes,Yes,14,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Mailed check,19.7,263.65,No,0,13-24 Months,1,0,18.83
6131-JLWZM,Female,,No,No,13,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,20.3,275.4,No,0,13-24 Months,1,0,21.18
4785-QRJHC,Male,,Yes,No,46,No,No,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),59.9,2816.65,Yes,1,25-48 Months,5,1,61.23
0269-XFESX,Male,,Yes,Yes,23,Yes,Yes,No,No,No,No,No,No,No,One year,No,Mailed check,24.35,538.5,No,0,13-24 Months,1,0,23.41
1709-EJDOX,Female,,Yes,Yes,47,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,19.75,948.9,No,0,25-48 Months,1,0,20.19
4316-XCSLJ,Male,,No,Yes,17,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,50.3,846.8,No,0,13-24 Months,2,0,49.81
8610-WFCJF,Female,,Yes,Yes,49,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.6,4783.5,Yes,1,49-72 Months,3,0,97.62
9693-XMUOB,Male,,Yes,No,59,No,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,50.25,2997.45,No,0,49-72 Months,3,0,50.8
0383-CLDDA,Female,,No,No,69,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),85.35,5897.4,No,0,49-72 Months,6,1,85.47
4905-JEFDW,Male,,No,No,11,No,No,DSL,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,41.6,470.6,Yes,1,7-12 Months,2,0,42.78
2709-UQGNP,Male,,No,No,10,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,51.65,524.5,No,0,7-12 Months,2,0,52.45
3549-ZTMNH,Male,,Yes,Yes,12,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),24.0,269.65,No,0,7-12 Months,1,1,22.47
7881-INRLC,Male,,No,No,45,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),100.85,4740.0,Yes,1,25-48 Months,4,1,105.33
8033-ATFAS,Female,,Yes,Yes,39,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,59.85,2341.5,No,0,25-48 Months,3,0,60.04
1635-NZATJ,Male,,Yes,No,71,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),25.45,1789.65,No,0,49-72 Months,1,1,25.21
0562-HKHML,Male,,Yes,Yes,71,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),23.9,1626.4,No,0,49-72 Months,1,1,22.91
8277-RVRSV,Female,,Yes,Yes,33,Yes,Yes,No,No,No,No,No,No,No,One year,No,Credit card (automatic),24.15,800.3,No,0,25-48 Months,1,1,24.25
9943-VSZUV,Male,,No,No,67,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,75.7,5060.85,No,0,49-72 Months,1,0,75.54
0117-LFRMW,Male,,Yes,Yes,37,No,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),40.2,1448.8,Yes,1,25-48 Months,3,1,39.16
6172-FECYY,Male,,Yes,Yes,49,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,84.5,4254.85,Yes,1,49-72 Months,2,0,86.83
7054-ENNGU,Female,,Yes,No,9,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,50.85,466.6,No,0,7-12 Months,2,0,51.84
1455-HFBXA,Male,,Yes,No,52,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),91.6,4627.8,No,0,49-72 Months,4,1,89.0
9402-CXWPL,Female,,No,No,70,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Electronic check,98.9,6838.6,No,0,49-72 Months,4,0,97.69
1628-BIZYP,Male,,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.0,85.0,No,0,0-6 Months,3,0,85.0
1965-AKTSX,Female,,No,No,14,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,78.95,1101.85,Yes,1,13-24 Months,2,0,78.7
0082-LDZUE,Male,,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,44.3,44.3,No,0,0-6 Months,1,0,44.3
4786-UKSNZ,Male,,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.2,20.2,Yes,1,0-6 Months,1,0,20.2
5343-SGUBI,Female,,No,No,52,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Mailed check,80.2,4297.6,No,0,49-72 Months,2,0,82.65
0856-NAOES,Male,,No,No,6,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,60.9,414.1,No,0,0-6 Months,3,0,69.02
1976-AZZPJ,Male,,Yes,No,7,No,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,34.2,256.6,No,0,7-12 Months,2,0,36.66
7248-VZQLC,Female,,No,No,47,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),85.2,3969.35,Yes,1,25-48 Months,3,1,84.45
6156-UZDLF,Female,,No,No,26,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),87.15,2274.1,No,0,25-48 Months,4,1,87.47
3099-OONVS,Male,,Yes,Yes,25,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,54.3,1296.8,No,0,25-48 Months,3,0,51.87
9500-WBGRP,Male,,No,No,69,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Mailed check,19.1,1268.85,No,0,49-72 Months,1,0,18.39
5183-KLYEM,Female,,No,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),112.75,8192.6,No,0,49-72 Months,7,1,113.79
5144-PQCDZ,Male,,No,No,4,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,19.95,59.25,No,0,0-6 Months,1,0,14.81
8514-VZHEB,Male,,Yes,Yes,59,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,19.5,1147.85,No,0,49-72 Months,1,0,19.46
6625-IUTTT,Male,,No,No,67,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),65.55,4361.55,No,0,49-72 Months,4,1,65.1
9355-NPPFS,Female,,No,No,26,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,78.8,2006.1,No,0,25-48 Months,2,0,77.16
0068-FIGTF,Female,,No,No,27,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,No,Mailed check,78.2,2078.95,No,0,25-48 Months,6,0,77.0
5965-GGPRW,Male,,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),105.25,7609.75,No,0,49-72 Months,5,1,105.69
8035-PWSEV,Female,,No,No,6,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,89.25,487.05,No,0,0-6 Months,4,0,81.18
2236-HILPA,Male,,Yes,Yes,62,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),20.65,1218.45,No,0,49-72 Months,1,1,19.65
1840-BIUOG,Male,,No,No,20,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,68.7,1416.2,No,0,13-24 Months,4,0,70.81
1356-MKYSK,Male,,No,No,6,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),78.65,483.3,No,0,0-6 Months,6,1,80.55
6080-LNESI,Male,,No,No,51,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Mailed check,24.75,1234.6,No,0,49-72 Months,1,0,24.21
1830-IPXVJ,Female,,Yes,Yes,61,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),19.75,1311.6,No,0,49-72 Months,1,1,21.5
5828-DWPIL,Male,,Yes,No,62,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,89.1,5618.3,No,0,49-72 Months,4,0,90.62
8398-TBIYD,Female,,No,No,72,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),84.7,6185.15,No,0,49-72 Months,3,1,85.9
0011-IGKFF,Male,,Yes,No,13,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.0,1237.85,Yes,1,13-24 Months,5,0,95.22
4192-GORJT,Male,,Yes,No,5,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.45,498.1,Yes,1,0-6 Months,4,0,99.62
6496-SLWHQ,Male,,No,No,3,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.0,294.45,Yes,1,0-6 Months,5,0,98.15
9912-GVSEQ,Female,,Yes,No,26,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,93.85,2381.55,Yes,1,25-48 Months,4,0,91.6
2931-FSOHN,Male,,No,No,13,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,59.9,788.35,No,0,13-24 Months,3,0,60.64
9418-RUKPH,Female,,Yes,Yes,38,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Mailed check,19.95,756.4,No,0,25-48 Months,1,0,19.91
5383-MMTWC,Female,,Yes,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.0,613.4,Yes,1,7-12 Months,2,0,76.68
9971-ZWPBF,Male,,Yes,Yes,34,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,108.9,3625.2,No,0,25-48 Months,6,0,106.62
4712-AUQZO,Male,,No,No,18,No,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,33.6,550.35,No,0,13-24 Months,2,0,30.58
9711-FJTBX,Male,,Yes,Yes,56,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Mailed check,85.85,4793.8,No,0,49-72 Months,4,0,85.6
2908-ZTPNF,Female,,No,No,36,No,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),34.85,1267.2,No,0,25-48 Months,2,1,35.2
7240-ETPTR,Female,,Yes,No,9,No,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,48.75,442.2,Yes,1,7-12 Months,3,0,49.13
2202-CUYXZ,Male,,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,84.85,84.85,Yes,1,0-6 Months,3,0,84.85
5995-OIGLP,Male,,No,No,12,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,56.65,654.85,Yes,1,7-12 Months,3,0,54.57
8421-WZOOW,Female,,Yes,Yes,57,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),95.3,5567.45,No,0,49-72 Months,5,1,97.67
6261-RCVNS,Female,,No,No,42,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,No,Credit card (automatic),73.9,3160.55,Yes,1,25-48 Months,6,1,75.25
7951-QKZPL,Female,,Yes,Yes,33,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Mailed check,24.5,740.3,Yes,1,25-48 Months,1,0,22.43
1414-YADCW,Male,,Yes,No,70,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),84.6,5706.2,No,0,49-72 Months,4,1,81.52
8756-RDDLT,Female,,No,No,68,No,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,44.95,3085.35,No,0,49-72 Months,3,0,45.37
2862-PFNIK,Male,,No,Yes,1,No,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.7,24.7,No,0,0-6 Months,0,0,24.7
5816-QVHRX,Female,,No,No,37,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),100.3,3541.4,No,0,25-48 Months,4,1,95.71
4430-YHXGG,Female,,No,Yes,4,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,25.45,84.2,No,0,0-6 Months,1,0,21.05
6888-SBYAI,Male,,No,No,1,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,50.7,50.7,No,0,0-6 Months,2,0,50.7
7395-XWZOY,Male,,No,No,20,No,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),55.0,1165.55,No,0,13-24 Months,5,1,58.28
7169-YWAMK,Male,,Yes,Yes,72,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Two year,No,Bank transfer (automatic),68.4,4855.35,No,0,49-72 Months,5,1,67.44
3640-PHQXK,Female,,No,No,31,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,89.9,2806.9,Yes,1,25-48 Months,3,0,90.55
6877-LGWXO,Male,,Yes,No,18,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,78.55,1422.65,Yes,1,13-24 Months,2,0,79.04
6859-RKMZJ,Male,,Yes,No,11,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),55.05,608.15,No,0,7-12 Months,2,1,55.29
2729-VNVAP,Female,,Yes,Yes,33,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),19.8,641.35,No,0,25-48 Months,1,1,19.43
2957-JIRMN,Female,,No,No,62,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,No,Electronic check,84.45,4959.15,No,0,49-72 Months,2,0,79.99
2049-BAFNW,Female,,No,No,1,No,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,35.9,35.9,No,0,0-6 Months,2,0,35.9
3842-QTGDL,Male,,Yes,No,16,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),80.75,1321.3,No,0,13-24 Months,3,1,82.58
7163-OCEQI,Male,,Yes,Yes,22,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,78.65,1663.75,No,0,13-24 Months,5,0,75.62
9782-LGXMC,Female,,Yes,Yes,49,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),61.75,3024.15,No,0,49-72 Months,4,1,61.72
5975-BAICR,Male,,Yes,Yes,36,Yes,No,DSL,Yes,No,Yes,No,No,Yes,One year,Yes,Credit card (automatic),63.7,2188.5,No,0,25-48 Months,4,1,60.79
8019-ENHXU,Male,,Yes,No,42,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,99.45,4138.05,Yes,1,25-48 Months,5,0,98.52
5167-GBFRE,Male,,No,No,4,No,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),25.2,102.5,Yes,1,0-6 Months,0,1,25.62
9033-EOXWV,Female,,No,No,12,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,One year,No,Mailed check,74.05,872.65,Yes,1,7-12 Months,4,0,72.72
4673-KKSLS,Female,,No,No,31,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,87.6,2724.25,No,0,25-48 Months,4,0,87.88
4853-OITSN,Male,,Yes,No,5,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,89.15,413.25,No,0,0-6 Months,3,0,82.65
9800-OUIGR,Male,,Yes,Yes,66,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),20.0,1374.2,No,0,49-72 Months,1,1,20.82
1324-NLTJE,Female,,No,No,15,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),55.0,757.1,Yes,1,13-24 Months,2,1,50.47
2324-EFHVG,Male,,No,No,64,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),104.4,6692.65,No,0,49-72 Months,5,1,104.57
7094-MSZAO,Male,,Yes,Yes,10,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),20.05,218.5,No,0,7-12 Months,1,1,21.85
1522-VVDMG,Male,,Yes,Yes,7,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,89.75,608.8,Yes,1,7-12 Months,4,0,86.97
6907-CQGPN,Male,,No,No,29,No,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,34.3,1004.75,No,0,25-48 Months,2,0,34.65
0780-XNZFN,Male,,No,No,57,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),20.65,1125.6,No,0,49-72 Months,1,1,19.75
0239-OXEXL,Female,,No,No,46,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,84.25,3847.6,No,0,25-48 Months,3,0,83.64
2675-IJRGJ,Male,,No,No,53,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),19.65,978.0,No,0,49-72 Months,1,1,18.45
7049-GKVZY,Female,,No,No,17,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,No,Credit card (automatic),79.85,1387.35,No,0,13-24 Months,6,1,81.61
8577-QSOCG,Female,,Yes,Yes,38,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Mailed check,20.2,746.05,No,0,25-48 Months,1,0,19.63
3721-CNZHX,Male,,No,No,15,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,19.8,304.6,No,0,13-24 Months,1,0,20.31
0212-ISBBF,Female,,No,No,22,No,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,50.35,1098.85,No,0,13-24 Months,3,0,49.95
9185-TQCVP,Male,,Yes,No,14,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.15,1139.2,Yes,1,13-24 Months,2,0,81.37
3585-YNADK,Female,,Yes,No,57,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),74.6,4368.95,No,0,49-72 Months,5,1,76.65
5271-DBYSJ,Male,,No,No,11,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),79.15,827.7,No,0,7-12 Months,2,1,75.25
1099-GODLO,Female,,Yes,Yes,1,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,20.35,20.35,No,0,0-6 Months,1,0,20.35
6828-HMKWP,Male,,Yes,Yes,12,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),21.05,262.05,No,0,7-12 Months,1,1,21.84
5567-WSELE,Male,,Yes,No,3,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.6,279.55,Yes,1,0-6 Months,3,0,93.18
1472-TNCWL,Male,,No,Yes,36,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.7,3512.5,No,0,25-48 Months,4,0,97.57
8063-RJYNF,Male,,No,No,16,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.25,1483.25,Yes,1,13-24 Months,4,0,92.7
0687-ZVTHB,Male,,Yes,Yes,65,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,One year,No,Credit card (automatic),72.45,4653.85,Yes,1,49-72 Months,5,1,71.6
2080-GKCWQ,Male,,No,No,2,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,74.95,151.75,No,0,0-6 Months,2,0,75.88
9661-ACXBS,Female,,No,No,42,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.2,4400.75,Yes,1,25-48 Months,5,0,104.78
2193-SFWQW,Male,,Yes,Yes,72,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),111.95,8033.1,No,0,49-72 Months,7,1,111.57
5656-JAMLX,Male,,No,No,62,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),19.85,1253.65,No,0,49-72 Months,1,1,20.22
3462-BJQQA,Female,,No,No,6,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,89.75,552.65,No,0,0-6 Months,3,0,92.11
0442-TDYUO,Male,,Yes,No,48,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Mailed check,20.05,1036.0,No,0,25-48 Months,1,0,21.58
6733-LRIZX,Male,,No,No,35,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,108.95,4025.5,No,0,25-48 Months,6,0,115.01
9503-XJUME,Male,,No,Yes,52,Yes,No,No,No,No,No,No,No,No,One year,No,Credit card (automatic),19.65,928.4,No,0,49-72 Months,1,1,17.85
4367-NHWMM,Female,,No,No,1,No,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,24.9,24.9,No,0,0-6 Months,0,0,24.9
3727-RJMEO,Male,,Yes,No,6,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,82.85,460.25,Yes,1,0-6 Months,2,0,76.71
3779-OSWCF,Female,,Yes,No,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),93.2,6506.15,No,0,49-72 Months,7,1,91.64
6736-DHUQI,Female,,Yes,Yes,67,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,One year,No,Bank transfer (automatic),84.8,5598.3,No,0,49-72 Months,4,1,83.56
3915-ODIYG,Male,,No,No,60,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,One year,Yes,Electronic check,71.75,4374.55,No,0,49-72 Months,4,0,72.91
1360-RCYRT,Male,,Yes,Yes,23,No,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),30.35,678.75,No,0,13-24 Months,1,1,29.51
2724-FJDYW,Male,,No,Yes,39,No,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),54.85,2191.7,No,0,25-48 Months,4,1,56.2
4451-RWASJ,Male,,Yes,Yes,15,Yes,No,No,No,No,No,No,No,No,One year,Yes,Mailed check,19.5,239.75,No,0,13-24 Months,1,0,15.98
6646-VRFOL,Male,,Yes,No,53,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,103.85,5485.5,Yes,1,49-72 Months,5,0,103.5
3460-TJBWI,Male,,Yes,Yes,24,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Mailed check,24.2,609.05,No,0,13-24 Months,1,0,25.38
5917-HBSDW,Female,,Yes,Yes,37,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,19.35,683.75,No,0,25-48 Months,1,0,18.48
5685-IIXLY,Female,,Yes,Yes,5,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,83.6,404.2,Yes,1,0-6 Months,3,0,80.84
5671-UUNXD,Female,,Yes,No,50,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,100.65,5189.75,No,0,49-72 Months,4,0,103.8
0956-ACVZC,Female,,No,No,54,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),94.1,5060.9,No,0,49-72 Months,4,1,93.72
2325-NBPZG,Female,,No,No,3,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.55,233.65,No,0,0-6 Months,2,0,77.88
4250-ZBWLV,Male,,No,No,68,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,108.45,7176.55,Yes,1,49-72 Months,6,0,105.54
4482-FTFFX,Male,,No,No,5,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,56.15,291.45,No,0,0-6 Months,3,0,58.29
8859-DZTGQ,Male,,No,No,33,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,20.35,689.75,No,0,25-48 Months,1,0,20.9
